id_player,FullName,status,Club,position,opponent_team,gameweek_points,minutes,gameweek_goals, gameweek_assists, gameweek_clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,gameweek_yellow_cards,gameweek_red_cards,gameweek_saves,bonus,value,total_points,total_assists,total_clean_sheets,total_yellow_cards,total_red_cards,total_saves,total_goals
86,Vitaly Janelt,a,Brentford,MID,2,2,75,0,0,1,0,0,0,0,1,0,0,0,55,71,1,5,2,0,0,3,
22,Lucas Torreira di Pascua,u,Arsenal,MID,7,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,3,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,14,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,12,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,11,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,17,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,6,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,20,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,5,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,15,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,14,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,8,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,13,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,8,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,3,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,7,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,11,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,12,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
22,Lucas Torreira di Pascua,u,Arsenal,MID,17,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,10,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,14,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,9,1,7,0,0,0,1,0,0,0,0,0,0,0,50,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,8,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,7,1,11,0,0,0,0,0,0,0,0,0,0,0,49,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,11,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,3,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,15,1,7,0,0,0,1,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,5,1,3,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,6,1,1,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,20,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,16,1,4,0,0,0,1,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,13,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,18,1,23,0,0,0,1,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,19,1,23,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,12,1,3,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,3,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,11,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,17,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,7,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,8,1,3,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,17,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,10,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,5,1,5,0,0,0,1,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,14,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,15,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,20,1,16,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
87,Saman Ghoddos,a,Brentford,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,
23,Reiss Nelson,a,Arsenal,MID,7,0,0,0,0,0,0,0,0,0,0,0,0,0,50,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,10,0,0,0,0,0,0,0,0,0,0,0,0,0,50,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,3,0,0,0,0,0,0,0,0,0,0,0,0,0,49,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,49,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,14,0,0,0,0,0,0,0,0,0,0,0,0,0,49,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,49,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,12,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,11,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,17,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,16,19,63,2,1,1,0,0,0,0,0,0,0,3,48,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,6,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,20,1,1,0,0,0,0,0,0,0,0,0,0,0,48,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,5,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,15,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,14,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,8,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,13,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,10,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,8,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,3,11,21,1,1,0,0,0,0,0,0,0,0,2,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,9,1,18,0,0,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,7,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,11,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,12,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,19,1,5,0,0,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
23,Reiss Nelson,a,Arsenal,MID,17,4,5,0,1,0,0,0,0,0,0,0,0,0,47,37,3,1,0,0,0,3,
89,Yoane Wissa,a,Brentford,MID,10,2,83,0,0,0,2,0,0,0,0,0,0,0,55,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,14,1,17,0,0,0,0,0,0,0,0,0,0,0,55,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,9,5,82,0,1,0,2,0,0,0,0,0,0,0,54,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,8,1,68,0,0,0,1,0,0,0,1,0,0,0,54,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,7,7,11,1,0,0,0,0,0,0,0,0,0,1,54,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,11,6,7,1,0,0,0,0,0,0,0,0,0,0,54,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,1,1,14,0,0,0,0,0,0,0,0,0,0,0,54,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,3,1,29,0,0,0,0,0,0,0,0,0,0,0,54,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,15,1,28,0,0,0,2,0,0,0,0,0,0,0,54,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,5,3,70,0,0,1,0,0,0,0,0,0,0,0,54,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,6,1,18,0,0,0,0,0,0,0,0,0,0,0,54,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,2,1,29,0,0,0,0,0,0,0,0,0,0,0,54,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,20,2,74,0,0,0,1,0,0,0,0,0,0,0,54,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,16,12,90,1,1,0,2,0,0,0,0,0,0,2,54,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,13,1,16,0,0,0,0,0,0,0,0,0,0,0,54,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,18,1,8,0,0,0,0,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,19,1,32,0,0,0,0,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,12,8,73,1,0,0,1,0,0,0,0,0,0,1,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,3,3,70,0,0,1,0,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,11,0,16,0,0,0,0,0,0,0,1,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,17,6,73,0,1,1,0,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,1,1,19,0,0,0,0,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,7,3,62,0,0,1,0,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,9,2,76,0,0,0,1,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,8,1,16,0,0,0,0,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,17,6,25,1,0,0,0,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,10,2,60,0,0,0,1,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,5,1,11,0,0,0,1,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,14,1,15,0,0,0,0,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,15,1,8,0,0,0,0,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,20,1,29,0,0,0,1,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
89,Yoane Wissa,a,Brentford,MID,2,1,13,0,0,0,1,0,0,0,0,0,0,0,53,84,3,4,2,0,0,5,
402,Oriol Romeu Vidal,u,Southampton,MID,7,2,74,0,0,0,4,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,10,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,3,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,20,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,8,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,13,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,3,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,7,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,15,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,12,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,5,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,8,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,20,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,6,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,11,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,10,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,14,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,18,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,13,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,7,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
402,Oriol Romeu Vidal,u,Southampton,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,
535,Marcus Tavernier,a,Bournemouth,MID,2,3,85,0,0,1,0,0,0,0,0,0,0,0,50,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,13,2,79,0,0,0,4,0,0,0,0,0,0,0,50,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,1,2,90,0,0,0,3,0,0,0,0,0,0,0,50,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,12,2,90,0,0,0,9,0,0,0,0,0,0,0,50,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,20,3,90,0,0,1,0,0,0,0,0,0,0,0,50,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,16,2,90,0,0,0,2,0,0,0,0,0,0,0,49,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,15,1,79,0,0,0,1,0,0,0,1,0,0,0,49,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,4,3,90,0,0,1,0,0,0,0,0,0,0,0,49,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,10,2,90,0,0,0,1,0,0,0,0,0,0,0,49,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,9,2,74,0,0,0,2,0,0,0,0,0,0,0,49,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,17,2,90,0,0,0,1,0,0,0,0,0,0,0,49,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,19,2,90,0,0,0,2,0,0,0,0,0,0,0,49,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,18,5,77,0,1,0,2,0,0,0,0,0,0,0,49,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,11,16,90,1,2,0,4,0,0,0,0,0,0,3,49,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,8,14,79,1,1,1,0,0,0,0,0,0,0,3,49,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,6,0,0,0,0,0,0,0,0,0,0,0,0,0,49,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,7,0,0,0,0,0,0,0,0,0,0,0,0,0,49,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,14,0,0,0,0,0,0,0,0,0,0,0,0,0,48,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,4,0,0,0,0,0,0,0,0,0,0,0,0,0,47,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,47,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,5,0,0,0,0,0,0,0,0,0,0,0,0,0,47,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,15,1,27,0,0,0,0,0,0,0,0,0,0,0,47,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,20,8,56,1,0,0,0,0,0,0,0,0,0,2,47,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,13,0,0,0,0,0,0,0,0,0,0,0,0,0,47,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,12,0,0,0,0,0,0,0,0,0,0,0,0,0,47,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,9,7,45,1,0,0,0,0,0,0,0,0,0,1,47,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,5,1,32,0,0,0,1,0,0,0,0,0,0,0,47,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,10,1,52,0,0,0,0,0,0,0,0,0,0,0,47,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,18,2,78,0,0,0,1,0,0,0,0,0,0,0,47,83,4,4,1,0,0,4,
535,Marcus Tavernier,a,Bournemouth,MID,19,2,90,0,0,0,4,0,0,0,0,0,0,0,47,83,4,4,1,0,0,4,
25,"Fábio" Ferreira Vieira,a,Arsenal,MID,7,0,0,0,0,0,0,0,0,0,0,0,0,0,60,38,2,2,0,0,0,1,
25,"Fábio" Ferreira Vieira,a,Arsenal,MID,10,0,0,0,0,0,0,0,0,0,0,0,0,0,59,38,2,2,0,0,0,1,
25,"Fábio" Ferreira Vieira,a,Arsenal,MID,3,0,0,0,0,0,0,0,0,0,0,0,0,0,58,38,2,2,0,0,0,1,
25,"Fábio" Ferreira Vieira,a,Arsenal,MID,9,0,0,0,0,0,0,0,0,0,0,0,0,0,58,38,2,2,0,0,0,1,
25,"Fábio" Ferreira Vieira,a,Arsenal,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58,38,2,2,0,0,0,1,
25,"Fábio" Ferreira Vieira,a,Arsenal,MID,14,1,16,0,0,0,1,0,0,0,0,0,0,0,57,38,2,2,0,0,0,1,
25,"Fábio" Ferreira Vieira,a,Arsenal,MID,4,10,90,1,0,1,0,0,0,0,0,0,0,2,57,38,2,2,0,0,0,1,
25,"Fábio" Ferreira Vieira,a,Arsenal,MID,18,1,10,0,0,0,0,0,0,0,0,0,0,0,57,38,2,2,0,0,0,1,
